DNR Parameter,Parameter Type,Description,Result,Units,Present/Absent,Analysis Method,Start Date/Time,Analysis Date/Time,Result Depth,Header/Labslip Depth,Lab ID,Sample/Labslip ID,Lab Method,Result Comments,Lab Comments,LOD,Lower Bound,LOQ,Upper Bound,ID No,ID Point No,Second ID No,Fieldwork Event Field No,Sample/Labslip Field No,Project #,Sample Description,Location Description,Monitoring Location Latitude,Monitoring Location Longitude,Monitoring Station Latitude,Monitoring Station Longitude,Received,Reported,Station ID,Station Name,WBIC,Official Waterbody Name,Station Type,Watershed,County,WMU,Lab Account Code
99420,DNR_STORET,SECCHI DEPTH HIT BOTTOM,NO,Y/N,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",8/31/1989 10:30,8/31/1989 10:30,,,,,WLSH Secchi Field Only,,,,,,,WLSH:53227,,,53227,53227,,,,44.21,-89.11,44.21839,-89.1125,,,703055,Long Lake - East Basin,191100,Long Lake,LAKE,Pine and Willow Rivers,Waushara,Wolf River,
99420,DNR_STORET,SECCHI DEPTH HIT BOTTOM,NO,Y/N,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",9/15/1989 10:30,9/15/1989 10:30,,,,,WLSH Secchi Field Only,,,,,,,WLSH:53228,,,53228,53228,,,,44.21,-89.11,44.21839,-89.1125,,,703055,Long Lake - East Basin,191100,Long Lake,LAKE,Pine and Willow Rivers,Waushara,Wolf River,
99420,DNR_STORET,SECCHI DEPTH HIT BOTTOM,NO,Y/N,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",7/6/1990 10:30,7/6/1990 10:30,,,,,WLSH Secchi Field Only,,,,,,,WLSH:53231,,,53231,53231,,,,44.21,-89.11,44.21839,-89.1125,,,703055,Long Lake - East Basin,191100,Long Lake,LAKE,Pine and Willow Rivers,Waushara,Wolf River,
99420,DNR_STORET,SECCHI DEPTH HIT BOTTOM,NO,Y/N,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",8/1/1990 10:00,8/1/1990 10:00,,,,,WLSH Secchi Field Only,,,,,,,WLSH:53234,,,53234,53234,,,,44.21,-89.11,44.21839,-89.1125,,,703055,Long Lake - East Basin,191100,Long Lake,LAKE,Pine and Willow Rivers,Waushara,Wolf River,
99420,DNR_STORET,SECCHI DEPTH HIT BOTTOM,NO,Y/N,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",8/10/1990 11:00,8/10/1990 11:00,,,,,WLSH Secchi Field Only,,,,,,,WLSH:53235,,,53235,53235,,,,44.21,-89.11,44.21839,-89.1125,,,703055,Long Lake - East Basin,191100,Long Lake,LAKE,Pine and Willow Rivers,Waushara,Wolf River,
99420,DNR_STORET,SECCHI DEPTH HIT BOTTOM,NO,Y/N,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",6/10/1991 10:45,6/10/1991 10:45,,,,,WLSH Secchi Field Only,,,,,,,WLSH:53237,,,53237,53237,,,,44.21,-89.11,44.21839,-89.1125,,,703055,Long Lake - East Basin,191100,Long Lake,LAKE,Pine and Willow Rivers,Waushara,Wolf River,
99420,DNR_STORET,SECCHI DEPTH HIT BOTTOM,NO,Y/N,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",7/16/1991 10:30,7/16/1991 10:30,,,,,WLSH Secchi Field Only,,,,,,,WLSH:53240,,,53240,53240,,,,44.21,-89.11,44.21839,-89.1125,,,703055,Long Lake - East Basin,191100,Long Lake,LAKE,Pine and Willow Rivers,Waushara,Wolf River,
99420,DNR_STORET,SECCHI DEPTH HIT BOTTOM,NO,Y/N,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",7/31/1991 10:30,7/31/1991 10:30,,,,,WLSH Secchi Field Only,,,,,,,WLSH:53241,,,53241,53241,,,,44.21,-89.11,44.21839,-89.1125,,,703055,Long Lake - East Basin,191100,Long Lake,LAKE,Pine and Willow Rivers,Waushara,Wolf River,
99420,DNR_STORET,SECCHI DEPTH HIT BOTTOM,NO,Y/N,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",9/17/1991 10:10,9/17/1991 10:10,,,,,WLSH Secchi Field Only,,,,,,,WLSH:53244,,,53244,53244,,,,44.21,-89.11,44.21839,-89.1125,,,703055,Long Lake - East Basin,191100,Long Lake,LAKE,Pine and Willow Rivers,Waushara,Wolf River,
99420,DNR_STORET,SECCHI DEPTH HIT BOTTOM,NO,Y/N,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",7/27/1992 11:30,7/27/1992 11:30,,,,,WLSH Secchi Field Only,,,,,,,WLSH:53247,,,53247,53247,,,,44.21,-89.11,44.21839,-89.1125,,,703055,Long Lake - East Basin,191100,Long Lake,LAKE,Pine and Willow Rivers,Waushara,Wolf River,
99420,DNR_STORET,SECCHI DEPTH HIT BOTTOM,NO,Y/N,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",8/18/1992 11:00,8/18/1992 11:00,,,,,WLSH Secchi Field Only,,,,,,,WLSH:53248,,,53248,53248,,,,44.21,-89.11,44.21839,-89.1125,,,703055,Long Lake - East Basin,191100,Long Lake,LAKE,Pine and Willow Rivers,Waushara,Wolf River,
99420,DNR_STORET,SECCHI DEPTH HIT BOTTOM,NO,Y/N,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",5/26/1987 16:30,5/26/1987 16:30,,,,,WLSH Secchi Field Only,,,,,,,WLSH:53208,,,53208,53208,,,,44.21,-89.11,44.21839,-89.1125,,,703055,Long Lake - East Basin,191100,Long Lake,LAKE,Pine and Willow Rivers,Waushara,Wolf River,
99420,DNR_STORET,SECCHI DEPTH HIT BOTTOM,NO,Y/N,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",7/17/1988 11:30,7/17/1988 11:30,,,,,WLSH Secchi Field Only,,,,,,,WLSH:53211,,,53211,53211,,,,44.21,-89.11,44.21839,-89.1125,,,703055,Long Lake - East Basin,191100,Long Lake,LAKE,Pine and Willow Rivers,Waushara,Wolf River,
99420,DNR_STORET,SECCHI DEPTH HIT BOTTOM,NO,Y/N,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",7/31/1988 16:00,7/31/1988 16:00,,,,,WLSH Secchi Field Only,,,,,,,WLSH:53212,,,53212,53212,,,,44.21,-89.11,44.21839,-89.1125,,,703055,Long Lake - East Basin,191100,Long Lake,LAKE,Pine and Willow Rivers,Waushara,Wolf River,
99420,DNR_STORET,SECCHI DEPTH HIT BOTTOM,NO,Y/N,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",8/21/1988 14:00,8/21/1988 14:00,,,,,WLSH Secchi Field Only,,,,,,,WLSH:53213,,,53213,53213,,,,44.21,-89.11,44.21839,-89.1125,,,703055,Long Lake - East Basin,191100,Long Lake,LAKE,Pine and Willow Rivers,Waushara,Wolf River,
99420,DNR_STORET,SECCHI DEPTH HIT BOTTOM,NO,Y/N,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",6/18/1989 14:00,6/18/1989 14:00,,,,,WLSH Secchi Field Only,,,,,,,WLSH:53216,,,53216,53216,,,,44.21,-89.11,44.21839,-89.1125,,,703055,Long Lake - East Basin,191100,Long Lake,LAKE,Pine and Willow Rivers,Waushara,Wolf River,
99420,DNR_STORET,SECCHI DEPTH HIT BOTTOM,NO,Y/N,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",7/17/1989 14:00,7/17/1989 14:00,,,,,WLSH Secchi Field Only,,,,,,,WLSH:53218,,,53218,53218,,,,44.21,-89.11,44.21839,-89.1125,,,703055,Long Lake - East Basin,191100,Long Lake,LAKE,Pine and Willow Rivers,Waushara,Wolf River,
99420,DNR_STORET,SECCHI DEPTH HIT BOTTOM,NO,Y/N,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",4/21/1988 14:00,4/21/1988 14:00,,,,,WLSH Secchi Field Only,,,,,,,WLSH:53284,,,53284,53284,,,,44.21,-89.11,44.21839,-89.1125,,,703055,Long Lake - East Basin,191100,Long Lake,LAKE,Pine and Willow Rivers,Waushara,Wolf River,
99420,DNR_STORET,SECCHI DEPTH HIT BOTTOM,NO,Y/N,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",6/23/2002 11:00,6/23/2002 11:00,,,,,WLSH Secchi Field Only,,,,,,,WLSH:772808,,,772808,772808,,,,44.21,-89.11,44.21839,-89.1125,,,703055,Long Lake - East Basin,191100,Long Lake,LAKE,Pine and Willow Rivers,Waushara,Wolf River,
99420,DNR_STORET,SECCHI DEPTH HIT BOTTOM,NO,Y/N,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",7/4/2002 15:00,7/4/2002 15:00,,,,,WLSH Secchi Field Only,,,,,,,WLSH:772809,,,772809,772809,,,,44.21,-89.11,44.21839,-89.1125,,,703055,Long Lake - East Basin,191100,Long Lake,LAKE,Pine and Willow Rivers,Waushara,Wolf River,
99420,DNR_STORET,SECCHI DEPTH HIT BOTTOM,NO,Y/N,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",9/15/2002 17:00,9/15/2002 17:00,,,,,WLSH Secchi Field Only,,,,,,,WLSH:772811,,,772811,772811,,,,44.21,-89.11,44.21839,-89.1125,,,703055,Long Lake - East Basin,191100,Long Lake,LAKE,Pine and Willow Rivers,Waushara,Wolf River,
99420,DNR_STORET,SECCHI DEPTH HIT BOTTOM,NO,Y/N,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",9/3/2001 14:00,9/3/2001 14:00,,,,,WLSH Secchi Field Only,,,,,,,WLSH:720147,,,720147,720147,,,,44.21,-89.11,44.21839,-89.1125,,,703055,Long Lake - East Basin,191100,Long Lake,LAKE,Pine and Willow Rivers,Waushara,Wolf River,
99420,DNR_STORET,SECCHI DEPTH HIT BOTTOM,NO,Y/N,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",10/23/2001 13:30,10/23/2001 13:30,,,,,WLSH Secchi Field Only,,,,,,,WLSH:720150,,,720150,720150,,,,44.21,-89.11,44.21839,-89.1125,,,703055,Long Lake - East Basin,191100,Long Lake,LAKE,Pine and Willow Rivers,Waushara,Wolf River,
99420,DNR_STORET,SECCHI DEPTH HIT BOTTOM,NO,Y/N,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",8/12/2000 10:00,8/12/2000 10:00,,,,,WLSH Secchi Field Only,,,,,,,WLSH:163210,,,163210,163210,,,,44.21,-89.11,44.21839,-89.1125,,,703055,Long Lake - East Basin,191100,Long Lake,LAKE,Pine and Willow Rivers,Waushara,Wolf River,
99420,DNR_STORET,SECCHI DEPTH HIT BOTTOM,NO,Y/N,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",9/3/2000 11:00,9/3/2000 11:00,,,,,WLSH Secchi Field Only,,,,,,,WLSH:163211,,,163211,163211,,,,44.21,-89.11,44.21839,-89.1125,,,703055,Long Lake - East Basin,191100,Long Lake,LAKE,Pine and Willow Rivers,Waushara,Wolf River,
99420,DNR_STORET,SECCHI DEPTH HIT BOTTOM,NO,Y/N,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",10/28/2000 12:00,10/28/2000 12:00,,,,,WLSH Secchi Field Only,,,,,,,WLSH:163213,,,163213,163213,,,,44.21,-89.11,44.21839,-89.1125,,,703055,Long Lake - East Basin,191100,Long Lake,LAKE,Pine and Willow Rivers,Waushara,Wolf River,
99420,DNR_STORET,SECCHI DEPTH HIT BOTTOM,NO,Y/N,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",8/10/1995 10:00,8/10/1995 10:00,,,,,WLSH Secchi Field Only,,,,,,,WLSH:53266,,,53266,53266,,,,44.21,-89.11,44.21839,-89.1125,,,703055,Long Lake - East Basin,191100,Long Lake,LAKE,Pine and Willow Rivers,Waushara,Wolf River,
99420,DNR_STORET,SECCHI DEPTH HIT BOTTOM,NO,Y/N,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",9/4/1995 11:00,9/4/1995 11:00,,,,,WLSH Secchi Field Only,,,,,,,WLSH:53267,,,53267,53267,,,,44.21,-89.11,44.21839,-89.1125,,,703055,Long Lake - East Basin,191100,Long Lake,LAKE,Pine and Willow Rivers,Waushara,Wolf River,
99420,DNR_STORET,SECCHI DEPTH HIT BOTTOM,NO,Y/N,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",6/23/1997 10:30,6/23/1997 10:30,,,,,WLSH Secchi Field Only,,,,,,,WLSH:53273,,,53273,53273,,,,44.21,-89.11,44.21839,-89.1125,,,703055,Long Lake - East Basin,191100,Long Lake,LAKE,Pine and Willow Rivers,Waushara,Wolf River,
99420,DNR_STORET,SECCHI DEPTH HIT BOTTOM,NO,Y/N,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",6/21/1998 12:00,6/21/1998 12:00,,,,,WLSH Secchi Field Only,,,,,,,WLSH:53277,,,53277,53277,,,,44.21,-89.11,44.21839,-89.1125,,,703055,Long Lake - East Basin,191100,Long Lake,LAKE,Pine and Willow Rivers,Waushara,Wolf River,
99420,DNR_STORET,SECCHI DEPTH HIT BOTTOM,NO,Y/N,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",7/5/1998 1:00,7/5/1998 1:00,,,,,WLSH Secchi Field Only,,,,,,,WLSH:53278,,,53278,53278,,,,44.21,-89.11,44.21839,-89.1125,,,703055,Long Lake - East Basin,191100,Long Lake,LAKE,Pine and Willow Rivers,Waushara,Wolf River,
99420,DNR_STORET,SECCHI DEPTH HIT BOTTOM,NO,Y/N,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",2/1/1999 11:00,2/1/1999 11:00,,,,,WLSH Secchi Field Only,,,,,,,WLSH:53281,,,53281,53281,,,,44.21,-89.11,44.21839,-89.1125,,,703055,Long Lake - East Basin,191100,Long Lake,LAKE,Pine and Willow Rivers,Waushara,Wolf River,
99420,DNR_STORET,SECCHI DEPTH HIT BOTTOM,NO,Y/N,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",8/31/2003 11:00,8/31/2003 11:00,,,,,WLSH Secchi Field Only,,,,,,,WLSH:785684,,,785684,785684,,,,44.21,-89.11,44.21839,-89.1125,,,703055,Long Lake - East Basin,191100,Long Lake,LAKE,Pine and Willow Rivers,Waushara,Wolf River,
99420,DNR_STORET,SECCHI DEPTH HIT BOTTOM,NO,Y/N,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",9/21/2003 11:00,9/21/2003 11:00,,,,,WLSH Secchi Field Only,,,,,,,WLSH:785686,,,785686,785686,,,,44.21,-89.11,44.21839,-89.1125,,,703055,Long Lake - East Basin,191100,Long Lake,LAKE,Pine and Willow Rivers,Waushara,Wolf River,
99420,DNR_STORET,SECCHI DEPTH HIT BOTTOM,NO,Y/N,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",8/4/2001 15:00,8/4/2001 15:00,,,,,WLSH Secchi Field Only,,,,,,,WLSH:720146,,,720146,720146,,,,44.21,-89.11,44.21839,-89.1125,,,703055,Long Lake - East Basin,191100,Long Lake,LAKE,Pine and Willow Rivers,Waushara,Wolf River,
99420,DNR_STORET,SECCHI DEPTH HIT BOTTOM,NO,Y/N,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",6/6/2004 11:00,6/6/2004 11:00,,,,,WLSH Secchi Field Only,,,,,,,WLSH:801967,,,801967,801967,,,,44.21,-89.11,44.21839,-89.1125,,,703055,Long Lake - East Basin,191100,Long Lake,LAKE,Pine and Willow Rivers,Waushara,Wolf River,
99420,DNR_STORET,SECCHI DEPTH HIT BOTTOM,NO,Y/N,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",7/4/2004 13:00,7/4/2004 13:00,,,,,WLSH Secchi Field Only,,,,,,,WLSH:801968,,,801968,801968,,,,44.21,-89.11,44.21839,-89.1125,,,703055,Long Lake - East Basin,191100,Long Lake,LAKE,Pine and Willow Rivers,Waushara,Wolf River,
99420,DNR_STORET,SECCHI DEPTH HIT BOTTOM,NO,Y/N,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",10/23/2004 12:00,10/23/2004 12:00,,,,,WLSH Secchi Field Only,,,,,,,WLSH:801972,,,801972,801972,,,,44.21,-89.11,44.21839,-89.1125,,,703055,Long Lake - East Basin,191100,Long Lake,LAKE,Pine and Willow Rivers,Waushara,Wolf River,
99420,DNR_STORET,SECCHI DEPTH HIT BOTTOM,NO,Y/N,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",5/16/1987 16:00,5/16/1987 16:00,,,,,WLSH Secchi Field Only,,,,,,,WLSH:53251,,,53251,53251,,,,44.21,-89.11,44.21839,-89.1125,,,703055,Long Lake - East Basin,191100,Long Lake,LAKE,Pine and Willow Rivers,Waushara,Wolf River,
99420,DNR_STORET,SECCHI DEPTH HIT BOTTOM,NO,Y/N,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",7/8/1987 13:30,7/8/1987 13:30,,,,,WLSH Secchi Field Only,,,,,,,WLSH:53254,,,53254,53254,,,,44.21,-89.11,44.21839,-89.1125,,,703055,Long Lake - East Basin,191100,Long Lake,LAKE,Pine and Willow Rivers,Waushara,Wolf River,
99420,DNR_STORET,SECCHI DEPTH HIT BOTTOM,NO,Y/N,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",7/23/1987 16:00,7/23/1987 16:00,,,,,WLSH Secchi Field Only,,,,,,,WLSH:53255,,,53255,53255,,,,44.21,-89.11,44.21839,-89.1125,,,703055,Long Lake - East Basin,191100,Long Lake,LAKE,Pine and Willow Rivers,Waushara,Wolf River,
99420,DNR_STORET,SECCHI DEPTH HIT BOTTOM,NO,Y/N,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",9/1/1987 14:00,9/1/1987 14:00,,,,,WLSH Secchi Field Only,,,,,,,WLSH:53258,,,53258,53258,,,,44.21,-89.11,44.21839,-89.1125,,,703055,Long Lake - East Basin,191100,Long Lake,LAKE,Pine and Willow Rivers,Waushara,Wolf River,
99420,DNR_STORET,SECCHI DEPTH HIT BOTTOM,NO,Y/N,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",6/16/1988 11:30,6/16/1988 11:30,,,,,WLSH Secchi Field Only,,,,,,,WLSH:53261,,,53261,53261,,,,44.21,-89.11,44.21839,-89.1125,,,703055,Long Lake - East Basin,191100,Long Lake,LAKE,Pine and Willow Rivers,Waushara,Wolf River,
99420,DNR_STORET,SECCHI DEPTH HIT BOTTOM,NO,Y/N,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",6/23/1988 13:30,6/23/1988 13:30,,,,,WLSH Secchi Field Only,,,,,,,WLSH:53262,,,53262,53262,,,,44.21,-89.11,44.21839,-89.1125,,,703055,Long Lake - East Basin,191100,Long Lake,LAKE,Pine and Willow Rivers,Waushara,Wolf River,
99391,DNR_STORET,SULFUR,6.4,MG/L,,,4/25/2011 0:00,5/5/2011 0:00,,1 Feet,750040280,0147-11-01,EPA 200.7,,,0.04,,0.133333,,703055,,191100,,,,hand,LONG LAKE-EAST BASIN -,0,0,44.21839,-89.1125,4/27/2011,1/23/2015,703055,Long Lake - East Basin,191100,Long Lake,LAKE,,NA,,
1055,DNR_STORET,MANGANESE,<40.,UG/L,,,5/4/1994 11:00,,,1 Feet,113133790,IE024927,,,,40,40,,,703055,,,SURFACE,SURFACE,,WISCONSIN LAKE PLANNING GRANT PROG.,LONG LAKE NEAR SAXEVILLE - EAST BASIN,44.21,-89.11,44.21839,-89.1125,5/5/1994,6/21/1994,703055,Long Lake - East Basin,191100,Long Lake,LAKE,Pine and Willow Rivers,Waushara,Wolf River,WR204
1055,DNR_STORET,MANGANESE,<40.,UG/L,,,5/4/1994 11:00,,,60 Feet,113133790,IE024928,,,,40,40,,,703055,,,SURFACE,BOTTOM,,WISCONSIN LAKE PLANNING GRANT PROG.,LONG LAKE NEAR SAXEVILLE - EAST BASIN,44.21,-89.11,44.21839,-89.1125,5/5/1994,6/21/1994,703055,Long Lake - East Basin,191100,Long Lake,LAKE,Pine and Willow Rivers,Waushara,Wolf River,WR204
927,DNR_STORET,MAGNESIUM TOTAL,17,MG/L,,,5/4/1994 11:00,,,1 Feet,113133790,IE024927,,,,,,,,703055,,,SURFACE,SURFACE,,WISCONSIN LAKE PLANNING GRANT PROG.,LONG LAKE NEAR SAXEVILLE - EAST BASIN,44.21,-89.11,44.21839,-89.1125,5/5/1994,6/21/1994,703055,Long Lake - East Basin,191100,Long Lake,LAKE,Pine and Willow Rivers,Waushara,Wolf River,WR204
927,DNR_STORET,MAGNESIUM TOTAL,17,MG/L,,,5/4/1994 11:00,,,60 Feet,113133790,IE024928,,,,,,,,703055,,,SURFACE,BOTTOM,,WISCONSIN LAKE PLANNING GRANT PROG.,LONG LAKE NEAR SAXEVILLE - EAST BASIN,44.21,-89.11,44.21839,-89.1125,5/5/1994,6/21/1994,703055,Long Lake - East Basin,191100,Long Lake,LAKE,Pine and Willow Rivers,Waushara,Wolf River,WR204
929,DNR_STORET,SODIUM TOTAL,2,MG/L,,,4/25/2011 0:00,5/5/2011 0:00,,1 Feet,750040280,0147-11-01,EPA 200.7,,,0.1,,0.333333,,703055,,191100,,,,hand,LONG LAKE-EAST BASIN -,0,0,44.21839,-89.1125,4/27/2011,1/23/2015,703055,Long Lake - East Basin,191100,Long Lake,LAKE,,NA,,
929,DNR_STORET,SODIUM TOTAL,2,MG/L,,,5/4/1994 11:00,,,1 Feet,113133790,IE024927,,,,,,,,703055,,,SURFACE,SURFACE,,WISCONSIN LAKE PLANNING GRANT PROG.,LONG LAKE NEAR SAXEVILLE - EAST BASIN,44.21,-89.11,44.21839,-89.1125,5/5/1994,6/21/1994,703055,Long Lake - East Basin,191100,Long Lake,LAKE,Pine and Willow Rivers,Waushara,Wolf River,WR204
929,DNR_STORET,SODIUM TOTAL,2,MG/L,,,5/4/1994 11:00,,,60 Feet,113133790,IE024928,,,,,,,,703055,,,SURFACE,BOTTOM,,WISCONSIN LAKE PLANNING GRANT PROG.,LONG LAKE NEAR SAXEVILLE - EAST BASIN,44.21,-89.11,44.21839,-89.1125,5/5/1994,6/21/1994,703055,Long Lake - East Basin,191100,Long Lake,LAKE,Pine and Willow Rivers,Waushara,Wolf River,WR204
937,DNR_STORET,"POTASSIUM, TOTAL",0.7,MG/L,,,4/25/2011 0:00,5/5/2011 0:00,,1 Feet,750040280,0147-11-01,EPA 200.7,,,0.1,,0.333333,,703055,,191100,,,,hand,LONG LAKE-EAST BASIN -,0,0,44.21839,-89.1125,4/27/2011,1/23/2015,703055,Long Lake - East Basin,191100,Long Lake,LAKE,,NA,,
940,DNR_STORET,CHLORIDE,1.7,MG/L,,,4/19/2015 0:00,5/22/2015 0:00,,1 Feet,750040280,1527-15-01,4500 Cl E,,,0.5,,1.666667,,703055,,191100,,,,hand,LONG LAKE-EAST BASIN -,0,0,44.21839,-89.1125,4/21/2015,11/22/2016,703055,Long Lake - East Basin,191100,Long Lake,LAKE,,NA,,
940,DNR_STORET,CHLORIDE,2,MG/L,,,4/17/2016 0:00,4/17/2016 0:00,,1 Feet,750040280,0152-16-02,SM 4500 Cl G,,,0.5,,1.666667,,703055,,191100,,,,hand,LONG LAKE-EAST BASIN -,0,0,44.21839,-89.1125,4/18/2016,11/22/2016,703055,Long Lake - East Basin,191100,Long Lake,LAKE,,NA,,
940,DNR_STORET,CHLORIDE,2,MG/L,,,11/7/2004 0:00,11/19/2004 0:00,,1 Feet,750040280,0425-04-01,4500 Cl E,,,0.5,,1.666667,,703055,,191100,,,,hand,LONG LAKE-EAST BASIN -,0,0,44.21839,-89.1125,11/8/2004,1/23/2015,703055,Long Lake - East Basin,191100,Long Lake,LAKE,,NA,,
940,DNR_STORET,CHLORIDE,1.7,MG/L,,,5/21/2013 0:00,6/3/2013 0:00,,1 Feet,750040280,0233-13-01,4500 Cl E,,,0.5,,1.666667,,703055,,191100,,,,hand,LONG LAKE-EAST BASIN -,0,0,44.21839,-89.1125,5/21/2013,1/23/2015,703055,Long Lake - East Basin,191100,Long Lake,LAKE,,NA,,
940,DNR_STORET,CHLORIDE,2.1,MG/L,,,5/26/2014 0:00,6/3/2014 0:00,,1 Feet,750040280,0209-14-01,4500 Cl E,,,0.5,,1.666667,,703055,,191100,,,,hand,LONG LAKE-EAST BASIN -,0,0,44.21839,-89.1125,5/26/2014,1/23/2015,703055,Long Lake - East Basin,191100,Long Lake,LAKE,,NA,,
940,DNR_STORET,CHLORIDE,1.7,MG/L,,,4/25/2011 0:00,5/9/2011 0:00,,1 Feet,750040280,0147-11-01,4500 Cl E,,,0.5,,1.666667,,703055,,191100,,,,hand,LONG LAKE-EAST BASIN -,0,0,44.21839,-89.1125,4/27/2011,1/23/2015,703055,Long Lake - East Basin,191100,Long Lake,LAKE,,NA,,
940,DNR_STORET,CHLORIDE,1.5,MG/L,,,4/21/2010 0:00,5/3/2010 0:00,,0 Feet,750040280,0140-10-01,4500 Cl E,,,0.5,,1.666667,,703055,,191100,,,,hand,LONG LAKE-EAST BASIN -,0,0,44.21839,-89.1125,4/22/2010,1/23/2015,703055,Long Lake - East Basin,191100,Long Lake,LAKE,,NA,,
940,DNR_STORET,CHLORIDE,2.1,MG/L,,,4/6/2012 0:00,4/10/2012 0:00,,1 Feet,750040280,0131-12-01,4500 Cl E,,,0.5,,1.666667,,703055,,191100,,,,hand,LONG LAKE-EAST BASIN -,0,0,44.21839,-89.1125,4/9/2012,1/23/2015,703055,Long Lake - East Basin,191100,Long Lake,LAKE,,NA,,
940,DNR_STORET,CHLORIDE,1.6,MG/L,,,5/4/1994 11:00,,,1 Feet,113133790,IE024927,,,,,,,,703055,,,SURFACE,SURFACE,,WISCONSIN LAKE PLANNING GRANT PROG.,LONG LAKE NEAR SAXEVILLE - EAST BASIN,44.21,-89.11,44.21839,-89.1125,5/5/1994,6/21/1994,703055,Long Lake - East Basin,191100,Long Lake,LAKE,Pine and Willow Rivers,Waushara,Wolf River,WR204
940,DNR_STORET,CHLORIDE,1.6,MG/L,,,5/4/1994 11:00,,,60 Feet,113133790,IE024928,,,,,,,,703055,,,SURFACE,BOTTOM,,WISCONSIN LAKE PLANNING GRANT PROG.,LONG LAKE NEAR SAXEVILLE - EAST BASIN,44.21,-89.11,44.21839,-89.1125,5/5/1994,6/21/1994,703055,Long Lake - East Basin,191100,Long Lake,LAKE,Pine and Willow Rivers,Waushara,Wolf River,WR204
945,DNR_STORET,SULFATE TOTAL,8,MG/L,,,5/4/1994 11:00,,,1 Feet,113133790,IE024927,,,,,,,,703055,,,SURFACE,SURFACE,,WISCONSIN LAKE PLANNING GRANT PROG.,LONG LAKE NEAR SAXEVILLE - EAST BASIN,44.21,-89.11,44.21839,-89.1125,5/5/1994,6/21/1994,703055,Long Lake - East Basin,191100,Long Lake,LAKE,Pine and Willow Rivers,Waushara,Wolf River,WR204
945,DNR_STORET,SULFATE TOTAL,8,MG/L,,,5/4/1994 11:00,,,60 Feet,113133790,IE024928,,,,,,,,703055,,,SURFACE,BOTTOM,,WISCONSIN LAKE PLANNING GRANT PROG.,LONG LAKE NEAR SAXEVILLE - EAST BASIN,44.21,-89.11,44.21839,-89.1125,5/5/1994,6/21/1994,703055,Long Lake - East Basin,191100,Long Lake,LAKE,Pine and Willow Rivers,Waushara,Wolf River,WR204
